Locality,Dx Year,Sex,Race,All Sites**,Oral,Colorectal,Liver,Pancreas,Lung,Melanoma,Breast,Cervix,Ovary,Prostate,Kidney,Brain and CNS,Thyroid,Hodgkin Lymphoma,Non-Hodgkin Lymphoma,Myeloma,Leukemia
HD_Alleghany,2015,All,Black,381.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
HD_Alleghany,2015,All,White,404.1,12.2,38.1,5.8,11.5,50.5,37.9,66.5,^,8.3,33.8,11.8,^,14.5,^,16.7,^,^
HD_Alleghany,2015,All,All,406.4,12,39.3,6.5,10.9,50.1,35.9,67.9,^,8.4,37.6,11.7,^,14.1,^,17.9,^,^
HD_Alleghany,2006-2015,Male,Black,515.6,^,47.4,^,^,81.6,^,^,^,^,182.6,^,^,^,^,^,^,^
HD_Alleghany,2006-2015,Male,White,473.3,18.1,45.9,7.9,14.5,74.7,34.7,^,^,^,104.5,18.9,7.4,6.1,2.5,23.1,7.7,11.5
HD_Alleghany,2006-2015,Male,All,476.9,18,45.7,8.8,14.7,74.7,32.8,^,^,^,109.8,18.8,7.2,5.8,2.9,23.6,8,11
HD_Alleghany,2006-2015,Female,Black,371,^,47.7,^,^,42.2,^,123.9,^,^,^,^,^,^,^,^,^,^
HD_Alleghany,2006-2015,Female,White,408.4,5.5,33.2,2.5,9.1,48.9,26.3,130,6.2,11.6,^,9.1,6.1,19.4,1.7,16.5,4.5,8.7
HD_Alleghany,2006-2015,Female,All,405.7,5.7,33.6,2.9,9.4,48.4,25.1,130.4,6,11.5,^,9.1,6,18.8,1.8,16.3,4.4,8.4
HD_Alleghany,2006-2015,All,Black,430.2,^,46.8,14,16.2,58.5,^,65.1,^,^,81.3,13.6,^,^,^,20.4,^,^
HD_Alleghany,2006-2015,All,White,433.6,11.3,38.9,5,11.4,60.2,29.6,70.5,3.3,6.3,47.2,13.6,6.8,12.9,2.1,19.4,6,9.8
HD_Alleghany,2006-2015,All,All,433.8,11.4,39,5.6,11.7,59.9,28,70.7,3.1,6.3,49.6,13.5,6.7,12.4,2.3,19.6,6.1,9.4
HD_Alleghany,2006-2010,Male,Black,480.6,^,^,^,^,79.4,^,^,^,^,176.3,^,^,^,^,^,^,^
HD_Alleghany,2006-2010,Male,White,492.3,16.5,47.3,6.3,13.5,86.7,29.2,^,^,^,124.6,18.9,7.9,6,^,24.1,7.6,13.2
HD_Alleghany,2006-2010,Male,All,493.4,17.2,46.9,6.8,14,86.2,27.7,^,^,^,127.9,18.7,7.6,5.8,^,25.3,8.1,12.5
HD_Alleghany,2006-2010,Female,Black,356.5,^,^,^,^,^,^,118.9,^,^,^,^,^,^,^,^,^,^
HD_Alleghany,2006-2010,Female,White,392,4.8,32.3,2.4,6.9,49.6,21.1,126.9,5.9,11.9,^,7.6,5.7,17.9,^,16.2,5.4,10.4
HD_Alleghany,2006-2010,Female,All,389.3,4.8,32.7,2.6,7.8,48.8,20.2,126.3,5.9,12,^,7.4,5.5,17.2,^,16,5.5,10.1
HD_Alleghany,2006-2010,All,Black,411.6,^,46.1,^,^,48.2,^,61.2,^,^,77.8,^,^,^,^,^,^,^
HD_Alleghany,2006-2010,All,White,432.2,10.2,39,4.1,9.7,65.7,24.5,68.9,3.1,6.5,55.8,12.7,6.9,12.1,2,19.6,6.5,11.4
HD_Alleghany,2006-2010,All,All,431.4,10.5,39,4.4,10.5,65,23.3,68.5,3.1,6.5,57.3,12.5,6.6,11.7,2.2,20,6.7,10.9
HD_Alleghany,2011-2015,Male,Black,549.3,^,^,^,^,85.5,^,^,^,^,184.4,^,^,^,^,^,^,^
HD_Alleghany,2011-2015,Male,White,457.8,19.5,44.6,9.6,15.6,63.8,39.5,^,^,^,86.7,19.2,6.9,6.3,^,22.3,7.9,10.2
HD_Alleghany,2011-2015,Male,All,463.4,18.7,44.6,11,15.4,64.3,37.2,^,^,^,93.9,19.1,6.8,5.8,^,22.1,7.9,9.9
HD_Alleghany,2011-2015,Female,Black,392.8,^,^,^,^,57.7,^,131.9,^,^,^,^,^,^,^,^,^,^
HD_Alleghany,2011-2015,Female,White,424.9,6,34.4,2.6,11.1,48.4,31.4,132.9,6.8,11.4,^,10.5,6.6,20.8,^,16.9,3.5,7
HD_Alleghany,2011-2015,Female,All,421.9,6.4,34.7,3.2,10.8,48.3,29.9,134.1,6.2,11.2,^,10.6,6.5,20.2,^,16.8,3.3,6.7
HD_Alleghany,2011-2015,All,Black,453.8,^,48.3,^,^,68.6,^,69.8,^,^,83.9,^,^,^,^,^,^,^
HD_Alleghany,2011-2015,All,White,436.2,12.4,39,5.9,13.1,55.2,34.5,72.1,3.5,6.2,39.4,14.6,6.8,13.6,2.2,19.3,5.5,8.4
HD_Alleghany,2011-2015,All,All,437.2,12.2,39.2,6.8,12.8,55.3,32.6,72.6,3.2,6.1,42.7,14.6,6.7,13.1,2.4,19.1,5.4,8.1
  Alleghany,2006,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,Male,White,637.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,Male,All,616.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,Female,White,335.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,Female,All,343.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,All,White,464.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006,All,All,461,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,Male,White,497.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,Male,All,498.3,^,^,^,^,^,^,^,^,^,166.8,^,^,^,^,^,^,^
  Alleghany,2007,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,Female,White,394.6,^,^,^,^,^,^,145.8,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,Female,All,401.1,^,^,^,^,^,^,137.2,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,All,White,433.7,^,^,^,^,^,^,81.2,^,^,^,^,^,^,^,^,^,^
  Alleghany,2007,All,All,438.6,^,^,^,^,70.5,^,76.4,^,^,73.5,^,^,^,^,^,^,^
  Alleghany,2008,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2008,Male,White,753.8,^,^,^,^,^,^,^,^,^,193.3,^,^,^,^,^,^,^
  Alleghany,2008,Male,All,764.4,^,^,^,^,^,^,^,^,^,211.9,^,^,^,^,^,^,^
  Alleghany,2008,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2008,Female,White,509.8,^,^,^,^,156.7,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2008,Female,All,506.4,^,^,^,^,147.9,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2008,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2008,All,White,619.3,^,^,^,^,144.8,^,^,^,^,92.2,^,^,^,^,^,^,^
  Alleghany,2008,All,All,623.1,^,^,^,^,140,^,^,^,^,100.8,^,^,^,^,^,^,^
  Alleghany,2009,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,Male,White,524.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,Male,All,534,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,Female,White,415.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,Female,All,431.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,All,White,455.3,^,^,^,^,77.1,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2009,All,All,467.3,^,^,^,^,76.9,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,Male,White,349.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,Male,All,370.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,Female,White,320.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,Female,All,334.5,^,^,^,^,^,^,149.1,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,All,White,341.1,^,^,^,^,74.5,^,71.7,^,^,^,^,^,^,^,^,^,^
  Alleghany,2010,All,All,358,^,^,^,^,70.7,^,84,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,Male,White,472.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,Male,All,475.6,^,^,^,^,^,^,^,^,^,136,^,^,^,^,^,^,^
  Alleghany,2011,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,Female,White,362.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,Female,All,369.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,All,White,407.5,^,^,^,^,67.7,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011,All,All,413.6,^,^,^,^,67.9,^,^,^,^,63.9,^,^,^,^,^,^,^
  Alleghany,2012,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,Male,White,642.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,Male,All,659.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,Female,White,483,^,^,^,^,^,^,164.4,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,Female,All,464,^,^,^,^,^,^,161.8,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,All,White,550.9,^,^,^,^,84.2,^,86.1,^,^,^,^,^,^,^,^,^,^
  Alleghany,2012,All,All,549.7,^,^,^,^,79.8,^,84.6,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,Male,White,417.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,Male,All,433.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,Female,White,403.9,^,^,^,^,^,^,197,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,Female,All,395.2,^,^,^,^,^,^,186.4,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,All,White,401.6,^,^,^,^,^,^,104.7,^,^,^,^,^,^,^,^,^,^
  Alleghany,2013,All,All,403.8,^,^,^,^,^,^,99.2,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,Male,White,503.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,Male,All,512.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,Female,White,319.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,Female,All,323.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,All,White,407.7,^,^,^,^,71.3,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2014,All,All,414.5,^,^,^,^,71.9,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,Male,White,690.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,Male,All,697.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,Female,White,258.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,Female,All,256.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,All,White,460.2,^,86.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2015,All,All,461.1,^,81.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2015,Male,Black,604.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2015,Male,White,542,24.8,62.3,^,^,86.5,34.3,^,^,^,101.4,22.7,^,^,^,26.3,^,^
  Alleghany,2006-2015,Male,All,550.3,23.4,63.6,^,^,88.5,32.7,^,^,^,112.5,22.1,^,^,^,27.4,^,^
  Alleghany,2006-2015,Female,Black,428.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2015,Female,White,378.2,^,36.1,^,^,59.7,^,114.3,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2015,Female,All,380.4,^,35.4,^,^,59.2,^,115.3,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2015,All,Black,510,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2015,All,White,450.6,15.5,48,^,9.9,72.5,22.3,62.3,^,^,46.4,16.9,^,^,^,16.5,^,9.1
  Alleghany,2006-2015,All,All,455.7,14.7,48.4,6.2,10.3,72.7,21.5,62.6,^,^,51.6,16.6,9.5,^,^,17.5,^,9.5
  Alleghany,2006-2010,Male,Black,548.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2010,Male,White,547.5,^,48.8,^,^,100.1,^,^,^,^,130.4,^,^,^,^,^,^,^
  Alleghany,2006-2010,Male,All,553.6,^,47.6,^,^,103.3,^,^,^,^,142.2,^,^,^,^,^,^,^
  Alleghany,2006-2010,Female,Black,603.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2010,Female,White,394,^,36.7,^,^,70.9,^,115.8,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2010,Female,All,402,^,37.3,^,^,68.5,^,118.4,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2010,All,Black,587.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2006-2010,All,White,461.1,13.8,42.2,^,^,84.4,16.8,63.3,^,^,57.8,14.9,^,^,^,^,^,^
  Alleghany,2006-2010,All,All,468.2,13,42,^,13.6,83.9,15.9,64.4,^,^,63.6,14.7,^,^,^,15.8,^,^
  Alleghany,2011-2015,Male,Black,633.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011-2015,Male,White,540.6,^,74.9,^,^,73.4,43.6,^,^,^,76.3,^,^,^,^,30.1,^,^
  Alleghany,2011-2015,Male,All,551.1,^,77.8,^,^,74.7,41.6,^,^,^,87,^,^,^,^,29.6,^,^
  Alleghany,2011-2015,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011-2015,Female,White,366.9,^,35.5,^,^,50.9,^,113.4,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011-2015,Female,All,362.6,^,33.6,^,^,52.2,^,112.3,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011-2015,All,Black,430.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Alleghany,2011-2015,All,White,444.5,17.7,53.8,^,^,61.9,27.4,62,^,^,35.7,19.3,^,^,^,19.1,^,^
  Alleghany,2011-2015,All,All,447.1,16.8,54.3,^,^,62.8,26.7,61.2,^,^,40.6,18.9,^,^,^,18.6,^,^
  Botetourt,2006,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2006,Male,White,585.1,^,^,^,^,^,^,^,^,^,168,^,^,^,^,^,^,^
  Botetourt,2006,Male,All,567.7,^,^,^,^,^,^,^,^,^,161.4,^,^,^,^,^,^,^
  Botetourt,2006,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2006,Female,White,369.2,^,^,^,^,^,^,113.2,^,^,^,^,^,^,^,^,^,^
  Botetourt,2006,Female,All,393.1,^,^,^,^,^,^,116.8,^,^,^,^,^,^,^,^,^,^
  Botetourt,2006,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2006,All,White,460.4,^,59.9,^,^,49.6,^,58.1,^,^,77.9,^,^,^,^,^,^,^
  Botetourt,2006,All,All,464.9,^,59.4,^,^,47.9,^,59.7,^,^,74.9,^,^,^,^,^,^,^
  Botetourt,2007,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2007,Male,White,533.1,^,^,^,^,^,^,^,^,^,134.9,^,^,^,^,^,^,^
  Botetourt,2007,Male,All,530.6,^,^,^,^,^,^,^,^,^,146.5,^,^,^,^,^,^,^
  Botetourt,2007,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2007,Female,White,423.4,^,^,^,^,^,^,148.9,^,^,^,^,^,^,^,^,^,^
  Botetourt,2007,Female,All,411.4,^,^,^,^,^,^,143.1,^,^,^,^,^,^,^,^,^,^
  Botetourt,2007,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2007,All,White,463.8,^,45.1,^,^,58,^,77.4,^,^,63.9,^,^,^,^,^,^,^
  Botetourt,2007,All,All,454.2,^,43.1,^,^,55.9,^,74.5,^,^,67.3,^,^,^,^,^,^,^
  Botetourt,2008,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2008,Male,White,422,^,^,^,^,^,^,^,^,^,137.6,^,^,^,^,^,^,^
  Botetourt,2008,Male,All,416,^,^,^,^,^,^,^,^,^,137.6,^,^,^,^,^,^,^
  Botetourt,2008,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2008,Female,White,386.5,^,^,^,^,^,^,158.3,^,^,^,^,^,^,^,^,^,^
  Botetourt,2008,Female,All,375.6,^,^,^,^,^,^,151.8,^,^,^,^,^,^,^,^,^,^
  Botetourt,2008,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2008,All,White,406.2,^,^,^,^,54,^,85.3,^,^,64.8,^,^,^,^,^,^,^
  Botetourt,2008,All,All,397.4,^,^,^,^,52.1,^,81.9,^,^,64.7,^,^,^,^,^,^,^
  Botetourt,2009,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2009,Male,White,538.5,^,^,^,^,124.7,^,^,^,^,104.2,^,^,^,^,^,^,^
  Botetourt,2009,Male,All,537.1,^,^,^,^,124.8,^,^,^,^,108.9,^,^,^,^,^,^,^
  Botetourt,2009,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2009,Female,White,338.1,^,^,^,^,^,^,79.2,^,^,^,^,^,^,^,^,^,^
  Botetourt,2009,Female,All,339.9,^,^,^,^,^,^,76,^,^,^,^,^,^,^,^,^,^
  Botetourt,2009,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2009,All,White,425.2,^,43.8,^,^,69.8,^,41.4,^,^,48.3,^,^,^,^,^,^,^
  Botetourt,2009,All,All,425.4,^,46.7,^,^,69.3,^,39.7,^,^,50.6,^,^,^,^,^,^,^
  Botetourt,2010,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2010,Male,White,448.5,^,^,^,^,^,^,^,^,^,102.7,^,^,^,^,^,^,^
  Botetourt,2010,Male,All,440.7,^,^,^,^,71.8,^,^,^,^,102.5,^,^,^,^,^,^,^
  Botetourt,2010,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2010,Female,White,400.3,^,^,^,^,^,^,116.2,^,^,^,^,^,^,^,^,^,^
  Botetourt,2010,Female,All,397.8,^,^,^,^,^,^,116.8,^,^,^,^,^,^,^,^,^,^
  Botetourt,2010,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2010,All,White,421.8,^,^,^,^,57.1,^,60.7,^,^,49.7,^,^,^,^,^,^,^
  Botetourt,2010,All,All,417.1,^,^,^,^,57.4,^,61,^,^,49.6,^,^,^,^,^,^,^
  Botetourt,2011,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,Male,White,427.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,Male,All,432,^,^,^,^,^,^,^,^,^,70,^,^,^,^,^,^,^
  Botetourt,2011,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,Female,White,464.6,^,^,^,^,74.9,^,139,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,Female,All,454.1,^,^,^,^,72.1,^,136.5,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,All,White,444.2,^,45.1,^,^,61.5,^,74.8,^,^,^,^,^,^,^,^,^,^
  Botetourt,2011,All,All,441.5,^,43.5,^,^,59.4,^,73.4,^,^,32.8,^,^,^,^,^,^,^
  Botetourt,2012,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2012,Male,White,438.6,^,^,^,^,84.5,^,^,^,^,86.3,^,^,^,^,^,^,^
  Botetourt,2012,Male,All,446.8,^,^,^,^,86.4,^,^,^,^,102.9,^,^,^,^,^,^,^
  Botetourt,2012,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2012,Female,White,392.5,^,^,^,^,^,^,133.9,^,^,^,^,^,^,^,^,^,^
  Botetourt,2012,Female,All,402.5,^,^,^,^,^,^,144.7,^,^,^,^,^,^,^,^,^,^
  Botetourt,2012,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2012,All,White,414.5,^,^,^,^,62.1,^,68.5,^,^,42.1,^,^,^,^,^,^,^
  Botetourt,2012,All,All,424.1,^,^,^,^,62.3,^,73.9,^,^,50.3,^,^,^,^,^,^,^
  Botetourt,2013,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2013,Male,White,390.4,^,^,^,^,^,^,^,^,^,97.9,^,^,^,^,^,^,^
  Botetourt,2013,Male,All,406.2,^,^,^,^,^,^,^,^,^,106.2,^,^,^,^,^,^,^
  Botetourt,2013,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2013,Female,White,494.9,^,^,^,^,^,^,157.4,^,^,^,^,^,^,^,^,^,^
  Botetourt,2013,Female,All,489.5,^,^,^,^,^,^,153.8,^,^,^,^,^,^,^,^,^,^
  Botetourt,2013,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2013,All,White,445.6,^,43.9,^,^,46,^,80.3,^,^,46.9,^,^,^,^,^,^,^
  Botetourt,2013,All,All,450.7,^,47.1,^,^,44.3,^,78.5,^,^,51.2,^,^,^,^,^,^,^
  Botetourt,2014,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2014,Male,White,383.2,^,^,^,^,^,^,^,^,^,75.3,^,^,^,^,^,^,^
  Botetourt,2014,Male,All,375.3,^,^,^,^,^,^,^,^,^,75.3,^,^,^,^,^,^,^
  Botetourt,2014,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2014,Female,White,392.7,^,^,^,^,^,^,127.2,^,^,^,^,^,^,^,^,^,^
  Botetourt,2014,Female,All,415.4,^,^,^,^,^,^,136.5,^,^,^,^,^,^,^,^,^,^
  Botetourt,2014,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2014,All,White,386.7,^,35.4,^,^,55,^,66.5,^,^,35.1,^,^,^,^,^,^,^
  Botetourt,2014,All,All,394.3,^,37.8,^,^,55,^,71.1,^,^,35.2,^,^,^,^,^,^,^
  Botetourt,2015,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2015,Male,White,380.9,^,^,^,^,^,^,^,^,^,107.8,^,^,^,^,^,^,^
  Botetourt,2015,Male,All,380.8,^,^,^,^,^,^,^,^,^,109.4,^,^,^,^,^,^,^
  Botetourt,2015,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2015,Female,White,410.1,^,^,^,^,^,^,135.4,^,^,^,^,^,^,^,^,^,^
  Botetourt,2015,Female,All,413.4,^,^,^,^,^,^,142.2,^,^,^,^,^,^,^,^,^,^
  Botetourt,2015,All,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Botetourt,2015,All,White,398.6,^,^,^,^,49.1,^,70.1,^,^,52.8,^,^,^,^,^,^,^
  Botetourt,2015,All,All,400.6,^,^,^,^,47.3,^,73.6,^,^,53.8,^,^,^,^,^,^,^
  Botetourt,2006-2015,Male,Black,389,^,^,^,^,^,^,^,^,^,210.1,^,^,^,^,^,^,^
  Botetourt,2006-2015,Male,White,448.8,13.3,46.9,^,15.6,69.6,24.9,^,^,^,105.9,19.1,^,8.4,^,17.8,8,12.3
